ENSEMBL,Symbol,NPYWT_ZT0_dup1,NPYWT_ZT4_dup1,NPYWT_ZT8_dup1,NPYWT_ZT12_dup1,NPYWT_ZT16_dup1,NPYWT_ZT20_dup1,NPYWT_ZT0_dup2,NPYWT_ZT4_dup2,NPYWT_ZT8_dup2,NPYWT_ZT12_dup2,NPYWT_ZT16_dup2,NPYWT_ZT20_dup2,NPYKO_ZT0_dup1,NPYKO_ZT4_dup1,NPYKO_ZT8_dup1,NPYKO_ZT12_dup1,NPYKO_ZT16_dup1,NPYKO_ZT20_dup1,NPYKO_ZT0_dup2,NPYKO_ZT4_dup2,NPYKO_ZT8_dup2,NPYKO_ZT12_dup2,NPYKO_ZT16_dup2,NPYKO_ZT20_dup2
ENSMUSG00000020520,Galnt10,3.804522392,3.818875665,4.867939036,4.795024689,5.382167863,5.202475714,3.022375465,4.179491981,5.816311676,5.712432516,5.586928427,4.341295726,3.874888191,3.198628078,3.229337321,4.479291891,3.114475997,4.201637891,4.531472382,3.111025775,5.689362806,5.815244495,4.858121873,4.519340517
ENSMUSG00000038072,Galnt11,6.632179545,6.274778327,6.369514509,5.974657031,5.77866763,6.037716737,6.6907633,6.460924769,6.381927501,6.280990832,6.569001673,6.447310503,6.819572793,6.512585335,6.183935259,6.012955045,6.191379482,6.546643226,6.240590809,7.032008987,6.821636765,6.08713247,6.487533775,6.40916555
ENSMUSG00000024064,Galnt14,4.805239094,4.561320646,4.622758804,4.707791913,5.281745417,4.528628502,5.264224784,5.058743047,5.307375938,5.026396407,5.297489807,4.842914282,5.601808069,5.538149256,5.128863866,5.16278719,5.151877775,5.294199479,4.923274965,5.13390028,5.648244762,4.930256005,5.185056996,5.19790133
ENSMUSG00000089704,Galnt2,3.452929787,3.098638758,3.539927325,3.965265234,4.393599209,4.020935243,4.294882101,3.859871507,3.519485494,3.781309132,3.80983451,3.298272528,3.601339923,3.612260532,3.176706843,3.995288563,3.921322356,3.486591677,3.630728377,3.894430183,3.926820218,4.077743335,3.478589534,3.883437608
ENSMUSG00000026994,Galnt3,7.65079861,7.375358137,7.4994023,7.484047943,7.416557192,7.260061935,7.484444767,7.848794853,7.631660998,7.619752797,7.464012704,7.25437429,7.49663934,7.656423859,7.306177127,7.466063496,7.158639147,7.522568686,7.546021125,7.826673541,7.500801022,7.751437277,7.700365976,7.622805854
ENSMUSG00000026828,Galnt5,2.901474985,2.925117126,3.332290957,2.871820506,3.145431671,2.89440561,2.853223375,2.888452157,2.965595991,2.888452157,2.80151426,2.911425178,2.966740173,2.936073594,3.099180054,2.855027903,3.103964301,3.565040053,3.111974804,3.601047396,2.980698299,3.60680206,3.044191499,3.031421698
ENSMUSG00000031608,Galnt7,4.010362846,3.797751566,3.781267575,3.95821179,3.706342803,3.98776783,3.242721845,3.431361593,3.977258684,4.507248598,4.587922216,3.780163253,3.316064864,3.537079394,3.122544828,4.5033975,3.674606847,3.339178476,3.98513996,3.441236862,3.32678708,4.820789744,3.16712668,3.416980234
ENSMUSG00000096914,Galntl6,4.759090447,4.594623878,4.51436712,4.481779475,4.649310832,4.133049757,4.505917394,4.281834691,4.565786389,4.346620042,4.361476792,4.71209305,4.320503001,4.835243384,4.547412814,4.38980506,4.527081263,4.639970247,4.65166263,4.878725529,4.532524026,4.497338232,4.868533652,4.794492754
ENSMUSG00000020793,Galr2,2.975505883,2.445481022,3.553405776,3.940100717,2.616489966,2.971011235,3.155495017,3.310723287,4.01166274,3.043896347,3.191760708,3.672018938,2.29107618,4.051780605,2.987480164,3.018276563,3.232091359,2.559787623,3.973459602,3.434630913,3.172952181,2.42191383,3.448860931,3.29534602
ENSMUSG00000036073,Galt,5.998778754,7.1906043,5.871670296,6.225003235,6.193803757,6.671349109,7.168944882,6.662107903,7.551796313,7.136090139,6.222094351,7.248341805,6.166418043,6.788706087,7.053688753,6.402087298,6.676644051,5.990487792,6.849734431,7.201243935,7.005329747,7.24028949,6.408201525,6.089754102
ENSMUSG00000020150,Gamt,5.611646702,6.90905629,6.608147945,6.524428453,6.530293535,6.474602706,6.307069184,6.313129898,6.165181061,6.41526752,6.794592696,6.653040034,7.058139027,7.309600095,6.748375436,5.860420603,6.700628449,6.354856591,7.287068426,6.736586016,6.174365833,6.410328776,5.963222925,6.970262447
ENSMUSG00000052557,Gan,4.141417194,4.777806249,4.179491981,4.951740334,2.938488013,4.341295726,3.986179661,5.738561972,3.977748849,4.720039705,4.215767203,3.70803175,4.680854838,3.396809784,4.82523355,4.597907745,5.508669215,5.000119191,3.089926419,3.184176005,4.457216874,4.660996764,3.498676439,4.464433315
ENSMUSG00000062646,Ganc,4.524780687,4.501677208,5.873841142,4.81262021,4.445585349,4.614477825,4.482661332,4.305631794,4.615674654,4.392126293,5.194328751,4.547385848,4.355432677,4.463544797,4.479791125,4.439386153,4.520681776,4.915827153,4.318735855,4.512644584,4.328424372,4.530359948,4.701328761,4.802165696
ENSMUSG00000047261,Gap43,8.462557918,7.816270775,7.366805416,7.639740611,7.334767339,7.634607348,7.57721686,7.402595189,6.910556063,6.706971683,8.211751752,7.301620623,8.167068207,6.024522578,8.160990451,6.943162666,7.338114811,7.716912765,7.598464011,7.111712348,7.205111664,6.345277038,7.271200978,7.663654916
ENSMUSG00000057666,Gapdh,5.872709307,5.977757822,6.596123709,5.522290555,5.334473248,5.963717449,5.962036957,5.625244164,5.493735214,6.238609153,6.294247643,6.311201089,6.605498955,6.171615965,6.455491478,6.543570347,6.293091153,6.947594016,5.464356824,6.088997772,5.92214591,5.909682104,5.616848669,6.545665272
ENSMUSG00000026867,Gapvd1,4.897091613,4.740149738,5.264364067,4.888055042,4.928948304,5.093286192,5.216955286,5.193237149,4.514697354,5.062475918,4.992147099,5.095370244,5.182283723,4.756756856,4.827250771,4.829412126,4.9978748,4.893832031,4.867981218,5.107293434,5.224983641,5.162295234,5.166054485,5.015864858
ENSMUSG00000028010,Gar1,3.664442262,3.190235261,3.076990489,3.100338611,3.547806815,1.74796409,2.195573061,2.72223054,2.922774821,3.725222121,2.340522625,2.692964539,2.314054816,2.567290055,2.813879243,2.719629432,3.61597637,4.610684951,3.247363985,2.433026041,3.234411215,4.754586219,3.8834427,3.313400644
ENSMUSG00000038860,Garnl3,6.501387413,6.572580801,6.548946508,6.726407841,6.456621865,6.244820491,6.687707501,6.47638548,6.557883505,6.505444752,6.781312096,6.527688715,6.536072102,6.758902713,6.789541416,6.984115518,6.868427884,6.801443993,6.534397262,6.392790446,6.503513207,6.705139265,6.543631662,6.396699589
ENSMUSG00000022962,Gart,5.176510074,5.297205551,4.842939971,4.915706796,4.799719101,5.271961687,5.071826656,5.058936873,5.01629682,4.999531826,5.028762796,4.969438533,5.062706182,5.544722452,4.982190042,5.579668063,5.091343224,5.187782149,5.178873241,5.167989636,5.219840402,4.917344633,5.352803426,5.043452393
ENSMUSG00000030498,Gas2,5.57849478,5.678182489,5.853705203,5.466982947,5.941362412,5.751136365,5.479355692,5.532784023,5.598536619,5.657492472,5.374427765,5.660146139,5.627166917,5.389534226,5.604931189,5.640185393,5.488368784,5.959299497,5.796086048,5.317166324,5.927246166,5.763933415,5.753903415,5.685535287
ENSMUSG00000034201,Gas2l1,5.176192862,5.656371957,5.571211911,5.65040035,5.93991147,5.310073629,3.389120935,5.661131101,6.165181061,6.023598858,5.508669215,6.164343175,5.487394724,3.327791654,3.324955603,4.843744593,4.341295726,4.851992419,5.457756509,4.100183642,5.284131164,5.815244495,3.601047396,6.004065668
ENSMUSG00000053332,Gas5,3.657900458,4.179682956,3.821104144,3.899274199,3.881079072,3.940766725,3.960920965,3.954273017,3.936556406,3.942898494,3.965322706,3.719145151,3.81939588,3.820166519,3.973824881,3.777207218,3.987098594,3.971718776,3.640578536,3.778984302,3.730934562,4.121441919,3.950610247,3.968107922
ENSMUSG00000033066,Gas7,7.092895226,7.059507536,7.215703749,7.568528369,7.281671727,7.309207969,7.221288299,7.076914466,7.184691718,7.289699109,8.206104413,7.211599899,7.193954589,7.218622941,7.375766377,7.311247754,7.408038104,7.526350611,7.043489305,7.179744127,7.401913906,7.852991651,7.529911497,7.638344858
ENSMUSG00000031162,Gata1,3.810429888,4.127797667,4.182531948,4.407136919,4.154174677,3.898151265,4.379669702,4.127084981,4.442936751,3.649916924,4.297481709,4.120698142,4.0522478,4.258819294,4.307343593,4.312568146,4.17412464,4.025059144,4.193629623,4.480459183,4.662426112,4.019598474,4.047056657,4.488797676
ENSMUSG00000015619,Gata3,5.730184938,5.701746718,6.020477407,5.649495432,5.521699501,6.074037026,5.90356888,5.787470609,5.805131534,5.879445481,6.10704573,6.489743975,5.386534793,6.050309647,5.085933492,5.396056521,6.053750283,5.641022029,5.713121403,5.82421969,5.573207501,7.094101674,5.267314852,5.345252483
ENSMUSG00000021944,Gata4,3.510234451,3.525115053,2.779558038,3.581787289,3.532631817,3.731981338,2.980331928,3.332649183,3.636442762,3.421745963,3.079199003,4.01987143,3.725529697,3.326046428,2.941364351,3.370626967,3.201680174,3.295849746,2.989586918,2.81599663,2.777370863,2.515416142,3.323479714,3.159444673
ENSMUSG00000007415,Gatad1,4.996027714,5.534077407,5.466026929,5.064135935,4.908664066,5.513912613,5.213405233,4.907819052,5.515851981,5.44902806,5.068569888,5.224059047,5.49596053,5.385443773,4.961293299,5.354066042,5.617423772,4.747233422,5.807678506,5.618804954,5.70912977,5.262387524,5.761203494,5.127942455
ENSMUSG00000022707,Gbe1,7.525943091,7.810980069,7.896048006,7.163966679,7.919248227,7.564702859,7.728292084,7.215959965,7.051881135,7.178061894,6.99778465,7.627185426,7.144386876,7.570515551,7.615168432,6.95928853,7.33027203,7.767895304,7.574983466,7.485068172,8.094032658,7.707304297,7.585979448,7.470814773
ENSMUSG00000092021,Gbp11,7.910340345,8.460162069,8.655482748,8.341575649,7.334717116,7.666229852,8.13068163,8.323274812,8.044431209,8.649088457,7.666911388,8.13520115,7.787647941,8.364096741,8.525088762,8.090873021,7.813987211,6.984853196,7.941098158,8.047795487,8.379915196,8.872707782,7.984108348,7.496740733
ENSMUSG00000028268,Gbp3,6.372377709,6.501621557,6.7776468,6.533865094,6.533732179,6.434838254,6.435362093,6.241051742,6.514535411,6.30133611,6.358503094,6.737344992,6.319933824,6.475715988,6.56022334,6.579368767,6.810216854,6.528086128,6.32402977,6.091463904,6.267398615,6.749169239,6.429837413,6.461806568
ENSMUSG00000105504,Gbp5,11.09661027,11.1754203,11.19248532,11.12049288,11.03875671,10.82940373,10.98088676,10.97796493,11.34402599,10.9387402,11.16659378,10.90821758,10.9970126,11.44699966,11.27952119,11.36847273,11.11128162,11.0897815,11.19999756,11.42910117,11.08328215,11.32974567,11.04017993,11.09751845
ENSMUSG00000067724,Gbx1,3.263273988,4.53134908,3.419306902,3.6061771,3.573907681,3.516880795,2.963143463,3.310960423,4.280705098,2.968807497,3.889971376,4.560140365,3.02244255,4.180324468,4.181340815,4.411000042,4.264750951,4.368412503,2.837864396,2.576821207,4.296580579,4.692788296,2.922348629,4.186113533
ENSMUSG00000034486,Gbx2,3.341040013,4.720778129,4.62065523,4.126684579,4.567357133,3.708665258,3.320573172,3.54323591,4.553716477,4.319268901,4.627554365,4.862207825,3.985324814,3.773765009,3.959534134,4.481912042,3.882245142,3.469670362,3.524225924,3.772041509,4.101733103,3.786559761,3.991170047,3.613734578
ENSMUSG00000035540,Gc,6.856250138,7.10252217,6.925901837,6.541225966,7.289817394,6.768647495,6.791517876,7.048634939,6.821682601,6.8509063,6.767430999,6.750419048,6.647840502,6.47711051,6.780756416,6.945086457,7.262101909,6.898506674,6.8173474,6.886545279,7.094612617,7.622151457,7.097736557,6.646037428
ENSMUSG00000026893,Gca,7.529211415,6.57700486,7.511860208,6.943162666,7.775699858,7.392434259,6.661971955,6.635613259,7.216069429,7.678109048,7.509552858,6.531593654,7.393507207,6.935325444,7.270811779,8.035790342,7.816537456,7.700534087,7.009980922,7.042720271,6.865901573,7.920433882,7.546999426,7.306565498
ENSMUSG00000029708,Gcc1,4.618247665,3.60460883,3.589163461,4.873521487,4.093867206,3.811543785,4.551538754,4.061089657,5.307541615,4.928120938,4.965167813,4.164463928,3.853047912,5.133390631,4.771625119,3.269563686,5.201885421,5.087297214,5.057621566,3.577526987,3.627882587,3.784604263,4.320902269,4.562614635
ENSMUSG00000038039,Gcc2,7.794396954,7.579314286,7.898208517,7.788336832,7.794295063,7.819215759,7.56937298,7.335199471,7.943953863,8.28307372,7.169610497,7.660314405,7.600639371,7.565164502,8.344215717,7.90475629,7.731275945,7.848930808,8.158949333,7.733219504,8.344076642,7.310491619,7.673703532,7.505042916
ENSMUSG00000000394,Gcg,4.221223049,4.153063321,4.548920928,4.0714798,4.002083558,3.884893041,4.001034537,4.149729761,4.300830742,3.834495188,4.192028896,3.974357086,4.030641154,3.607656059,4.317613367,4.032799059,3.92143671,4.176912387,4.11577686,4.321958256,4.0026011,4.220856613,4.230181415,4.169181286
ENSMUSG00000025127,Gcgr,7.126543388,6.942047707,7.563541002,7.415473063,7.383384064,7.396159813,7.377451315,7.357335516,7.919224244,7.319159583,7.487737221,7.315150008,7.355172909,6.4830786,7.519555769,7.047935905,7.162684527,7.807248755,7.470905407,7.809711863,7.046191971,7.283012291,7.350783722,7.514826472
ENSMUSG00000041798,Gck,5.717782046,5.966919607,6.202206551,6.647722223,6.122704366,6.01634049,6.171363368,6.072480711,6.575214445,7.150640983,5.569139283,6.079688707,5.836755847,5.695690892,6.256682904,6.766384288,6.025261399,6.208113666,6.052104691,6.726984554,6.259836218,7.465291821,6.31267463,5.669112308
ENSMUSG00000028124,Gclm,4.193873491,4.399874856,4.003731249,4.21868094,3.488416288,4.245113243,4.496463644,3.747129315,3.738323124,3.50409015,4.398542893,4.23948423,3.454473498,4.70471079,3.835795506,3.567144702,4.741929822,3.846547538,4.505332144,2.973316483,3.551953724,3.496591012,3.962337671,3.773243796
ENSMUSG00000038843,Gcnt1,6.345277038,6.853479313,6.490066352,7.031736368,6.062792485,5.60054098,5.534726324,6.897505936,5.282588449,6.885862362,6.760623789,6.500726742,6.225871741,5.385043892,6.694257202,6.185971604,5.664690434,6.111421313,6.77551511,6.406082068,5.455018369,7.655926164,6.109681374,6.245811571
ENSMUSG00000034424,Gcsh,13.00837698,13.00225697,13.011236,12.99522258,12.92293315,13.06240677,12.91694753,13.02452111,13.05430493,13.03598316,13.05659629,13.06191634,13.05224905,12.95549657,13.08078341,12.86461931,13.08703103,13.00537946,12.87261314,13.03354561,12.98539904,12.1421913,13.01770476,12.93934385
ENSMUSG00000058624,Gda,3.725222121,4.341295726,3.451695352,3.679674768,3.234411215,4.562309316,3.61597637,4.899249517,3.755232665,4.474227331,2.874979261,3.382504958,3.979975728,2.809079842,3.70803175,5.057926533,2.702505073,3.243854235,3.887234774,3.439664132,3.446129321,2.660830217,3.547806815,4.464433315
ENSMUSG00000027865,Gdap2,5.179281077,5.23054385,4.930258774,5.227267547,5.064423961,4.9849964,5.028752289,5.400335832,5.138389165,5.182658822,4.805141579,4.936538182,5.227577188,4.968422806,5.069214206,5.001094837,5.106008492,5.351765919,5.19934546,5.074317911,5.007646514,5.271309001,5.159810232,4.721651121
ENSMUSG00000033917,Gde1,4.523415795,4.07418706,4.598208326,4.114971877,4.431292706,4.68969649,4.141647401,4.040513729,4.264905857,4.178615454,4.401897727,4.248629581,4.032924296,4.680062249,4.076253248,3.889608539,4.453966363,4.228270936,4.077446932,4.122922662,4.282733438,4.118377876,4.331822566,4.692061209
ENSMUSG00000021943,Gdf10,2.285331606,2.258796931,2.380476527,2.275425004,2.218670124,2.3416336,2.236980058,2.255196494,2.468365999,2.023211915,2.263548873,2.578078166,2.311801746,2.458834847,2.282753689,2.379677044,2.415518465,2.225015061,2.271150423,2.339037907,2.189753434,2.404149077,2.435445742,2.208172765
ENSMUSG00000025352,Gdf11,3.515700811,2.367252138,3.884788835,3.904954995,1.998454412,3.844270304,3.463496919,2.604305165,2.211508337,2.929715458,2.140300657,3.243854235,5.354551133,3.06898908,2.713051843,4.981372591,2.22165189,2.182997443,1.89546044,3.357472855,3.382504958,2.26107451,3.263735078,2.367252138
ENSMUSG00000038508,Gdf15,5.519191093,5.904229195,5.768614257,2.628794975,5.589972873,6.004065668,5.626324164,4.722149993,5.432939916,3.357472855,5.550201575,2.988125294,5.607954517,4.821093009,4.3286483,6.128705583,6.459654664,5.354551133,5.778504099,4.775769555,4.009958982,5.561699005,5.47528566,5.713578421
ENSMUSG00000018238,Gdf9,3.747280399,3.639008805,4.245788955,3.94780088,5.056423951,4.36074648,4.037722412,5.377243744,3.511707495,4.3058452,2.57026786,5.196424099,3.27310381,3.563524353,3.167309084,4.512401255,3.949751628,5.42113743,4.3272757,5.346323314,3.03880073,3.428897183,2.706850764,4.062964055
ENSMUSG00000015291,Gdi1,10.24150538,10.05087007,9.935965923,10.0954143,10.46358972,10.46402087,10.1425302,10.11691475,9.992882377,10.25602654,10.17368308,10.46962335,10.03693528,10.09227043,10.14892629,9.786953083,10.20610307,10.42399487,10.29134739,10.11868969,9.977246241,10.1449479,10.28345952,10.44795186
ENSMUSG00000019359,Gdpd2,2.281170686,2.554964148,3.235139181,2.561242135,2.584520952,1.849935364,2.346726144,2.849295725,2.901988685,1.989293034,2.935352803,2.958920376,2.711541094,2.38823403,2.870154254,2.664578405,2.999256916,3.73930373,2.235969839,1.855549965,2.252332318,2.759259002,3.134391209,2.67542013
ENSMUSG00000049396,Gemin4,6.044696204,5.313099464,6.018971366,7.192015981,6.038307869,6.025445707,5.738561972,5.899201846,6.46442768,6.300982903,5.467296632,6.259215021,5.581917562,6.270160336,6.473926599,5.910238988,5.329610928,5.574369263,6.592037464,6.016187729,5.632395277,5.561699005,5.626324164,6.659000788
ENSMUSG00000037275,Gemin5,2.756259915,2.254694733,2.695522653,3.238597944,3.781049813,2.635531503,2.493792992,3.218697864,3.518252198,3.573281832,4.165234097,2.719850292,3.314533784,3.926366587,3.335957155,2.300244585,3.038712057,3.304595922,2.656735579,3.549579966,2.925706773,3.42796847,2.979993572,3.673669213
ENSMUSG00000044709,Gemin7,3.58397979,3.27745013,3.615117756,2.976257204,3.508142551,2.969383213,3.431480206,3.331521821,3.297304282,3.442806787,3.604396084,3.639042664,3.661393901,3.683825368,3.434584533,3.457413976,3.6282553,3.897307327,3.696434276,3.754139452,3.714797133,3.931584232,4.119236783,3.848745781
ENSMUSG00000040621,Gemin8,7.603806732,7.528092619,7.758919198,7.669227037,7.627221614,7.724953779,7.780251324,7.527831923,7.419272562,7.846876222,7.804523818,7.792112321,7.788062296,7.21465667,7.423201692,7.435063455,7.498069408,7.670412018,7.654169259,7.456726998,7.594549651,7.838510487,7.76878543,7.788812368
ENSMUSG00000051235,Gen1,6.277927944,6.631981287,5.971864172,7.180458927,6.530293535,6.375275925,6.324050462,7.303524504,7.237738392,6.536782449,6.656023489,6.762285991,5.781785697,5.629969695,6.9817226,7.095980025,7.157063314,6.08951978,6.657810606,6.782084455,6.936307428,6.281023315,6.804306664,6.468506306
ENSMUSG00000020932,Gfap,2.567290055,2.26107451,3.6704849,2.628794975,3.625716314,2.228123243,2.621424733,2.38414804,2.103326919,1.797102785,2.488132252,3.111025775,3.23218376,2.506615837,2.866687533,4.306741041,2.813879243,2.631442995,2.935803611,2.138398736,1.948043773,3.022375465,2.935803611,2.702505073
ENSMUSG00000029275,Gfi1,1.902363007,2.106773705,2.26460107,2.398471914,2.197541556,2.358893848,2.227208836,1.913314142,2.103326919,2.207196664,2.057794636,1.946831077,2.079936561,2.259598347,2.207678646,2.173445466,2.090309776,2.296770273,2.122767948,2.36649816,1.839432195,2.660521276,1.840806599,2.229391775
ENSMUSG00000027774,Gfm1,3.843575624,4.110229473,4.437278445,4.266842976,4.199638663,4.135433729,3.602601726,4.447728489,3.830680011,4.159519004,4.038415605,4.141360451,3.983423396,4.826719546,3.887659474,4.259889565,3.494810834,5.37493945,3.579864167,3.764561829,4.160935359,5.056918923,3.631971476,3.544701065
ENSMUSG00000021666,Gfm2,5.580662035,6.208093656,6.128705583,6.762839633,5.519191093,5.764196962,6.247394926,6.063691456,5.92712537,5.824820816,5.425967251,5.758656216,6.853999048,6.811817012,6.534838837,6.277153062,6.808066725,6.333398823,5.941868543,5.708989105,5.513939382,6.684355051,6.378169524,5.176192862
