ENSEMBL,Symbol,WT_CT8_dup1,WT_CT8_dup2,WT_CT12_dup1,WT_CT12_dup2,WT_CT16_dup1,WT_CT16_dup2,WT_CT20_dup1,WT_CT20_dup2,WT_CT24_dup1,WT_CT24_dup2,WT_CT28_dup1,WT_CT28_dup2,KO_CT8_dup1,KO_CT8_dup2,KO_CT12_dup1,KO_CT12_dup2,KO_CT16_dup1,KO_CT16_dup2,KO_CT20_dup1,KO_CT20_dup2,KO_CT24_dup1,KO_CT24_dup2,KO_CT28_dup1,KO_CT28_dup2
ENSG00000196357,ZNF565,6.797455,6.888252,6.808883,6.715503,6.432042,7.238568,6.5004,6.736006,7.100484,6.74353,6.789896,6.630018,6.542317,6.903929,6.3896,7.176181,7.174658,6.698907,6.317501,6.822785,6.660371,6.762572,6.543116,6.684374
ENSG00000186017,ZNF566,6.652244,6.52416,6.24451,6.288243,5.541817,6.50139,6.220329,5.943109,6.058665,6.33886,6.759004,6.232396,5.943577,5.909531,6.130036,5.617629,5.963239,5.662474,6.447686,5.69444,6.562308,5.863184,6.005,5.906935
ENSG00000189042,ZNF567,5.8061765,5.467763,5.798469,5.607298,5.451665,5.895565,5.4772945,5.883027,5.736414,5.6409205,5.839401,5.8918115,5.1305235,5.563615,5.507733,5.6323535,5.8737,5.1539305,5.54059,5.7432345,5.7717205,5.5996705,5.6586855,5.367362
ENSG00000198453,ZNF568,5.108792,4.68543075,4.93392975,5.09145825,4.68198675,5.579543,4.87547575,5.109117,5.15857275,5.22638425,5.45946,5.10168525,4.6494655,4.43868975,4.786751,4.587267,4.955774,4.6622485,5.196362,4.51806875,5.23090675,4.80187525,5.28396575,4.73527925
ENSG00000196437,ZNF569,7.936516,7.002743,8.003046,7.612093,7.239817,7.921549,7.613766,7.484366,8.122963,7.330765,8.305848,7.654063,7.201977,7.305351,7.171848,8.003229,6.910488,7.496377,6.92856,7.706429,7.326511,7.698277,7.550955,7.301216
ENSG00000171970,ZNF57,6.888768,6.744861,7.094824,6.798938,6.480639,7.296709,6.870208,7.103624,7.283459,6.417413,7.334848,6.636219,6.342541,6.671338,6.678157,6.815112,5.685177,6.637295,6.567202,6.613358,6.962424,6.664263,6.669559,6.518133
ENSG00000171827,ZNF570,5.5566,5.069264,5.3911315,5.3849725,5.203489,6.1935925,5.32955,5.0324425,5.4001815,5.4596695,5.578737,5.256892,4.22882,5.636706,5.2673315,5.0905115,4.6349365,5.1290315,5.49675,5.3121885,5.493117,4.834542,5.482289,5.2585315
ENSG00000180479,ZNF571,6.256031,5.939619,6.23358,6.437827,6.143837,7.102176,6.345669,6.473082,6.822893,6.022282,6.859564,6.215668,5.255829,5.18699,5.329727,6.363221,4.98443,5.736957,5.345336,5.720081,5.851557,5.740681,5.994334,5.626572
ENSG00000180938,ZNF572,5.208955,4.958738,5.508112,5.27218,5.385614,5.634034,5.633395,5.762603,5.952598,5.065142,5.71106,5.83306,3.55007,4.44909,4.74816,5.423361,4.562336,5.022208,5.096812,5.012537,5.330253,4.748485,5.828409,4.097055
ENSG00000189144,ZNF573,6.308254667,6.151751,6.394479,6.144995,6.2794,6.221139333,6.498908,6.114206,6.228469333,6.372271,6.262068333,6.209689333,6.320896333,6.122511333,6.333208,6.140476333,6.368795667,6.005085333,6.262299333,6.181771,6.222607,6.048164,6.21365,6.269528
ENSG00000105732,ZNF574,7.929084,8.008051,7.905581,7.905906,8.084961,7.851751,8.097148,8.070045,8.199774,7.868211,7.86852,7.943247,8.009307,8.062345,7.807858,8.002008,7.806852,8.067561,7.757045,7.902858,8.070106,8.118955,8.070045,8.190559
ENSG00000176472,ZNF575,7.1104535,6.991411,7.017848,6.818969,6.956477,7.043148,7.3027025,7.1118645,7.5539025,6.9732005,7.451904,6.935443,6.8437755,6.902984,6.742934,6.9548585,6.841816,6.7921405,6.8609875,6.8339295,7.2198995,6.8795975,6.925817,6.9974615
ENSG00000124444,ZNF576,6.999051,7.212897,7.090284,7.38719,7.1078695,7.4078015,7.242471,7.388048,7.2766165,7.0916575,7.2509795,7.180158,7.193941,7.1436955,7.2726955,7.2384255,7.142908,7.1218275,7.138337,7.1862695,7.5171805,7.0315365,7.419979,7.030347
ENSG00000161551,ZNF577,6.998404,6.342218,7.119496,6.429541,6.8543525,6.6229435,6.7425745,6.550189,7.8847265,6.0220815,7.4346735,6.2645,6.740646,6.3478185,6.6277965,6.5753265,6.533773,6.2014265,6.7414225,6.251675,6.833208,6.493478,7.072129,6.268654
ENSG00000258405,ZNF578,4.6279868,4.539088,4.6807024,4.6322364,4.5214926,4.4474992,4.4909112,4.5478066,4.7252592,4.5959346,4.782262,4.577096,4.7862058,4.4218244,4.8864526,4.4434168,4.7831874,4.212504,4.6426798,4.6642736,4.743929,4.5218454,4.726784,4.7216986
ENSG00000218891,ZNF579,7.145552,6.885743,6.962444,6.935268,7.221286,6.869382,6.997897,7.126001,7.472958,6.761193,7.157574,6.861625,6.826592,6.691028,6.602962,6.837125,6.340244,6.776051,6.756562,6.835527,6.882109,7.219849,6.842604,6.623789
ENSG00000213015,ZNF580,8.246137,8.328167,8.505989,7.937746,8.313463,8.178174,8.237833,8.29746,9.00573,8.025495,8.628194,8.299269,8.257195,8.094964,7.992624,8.206203,7.875626,8.206296,7.807819,8.132556,8.254405,8.16818,8.369733,8.289073
ENSG00000171425,ZNF581,9.722829,9.936174,9.797138,9.673628,9.891072,9.869164,9.870164,9.768691,9.8975,9.899,9.897697,9.848148,9.834585,9.744765,9.567871,9.793063,9.479572,9.94856,9.400431,9.807369,9.951995,9.831743,9.833545,9.910413
ENSG00000018869,ZNF582,5.236174,5.123246667,5.253096,5.243679,5.115702333,5.598366,5.292003333,5.134820667,5.475792333,5.044196,5.691410667,5.110607,4.888080667,4.993267667,5.179068,5.177822667,4.835345667,5.206071,5.009180333,4.863005333,5.140107,5.118517667,4.890081333,4.925594667
ENSG00000198440,ZNF583,4.696834667,4.612738,4.417723,4.485694333,4.298990333,5.011314667,4.198741333,4.544601,4.884649,4.236171667,4.523244,4.101470333,3.997645667,4.279351333,4.280133,4.660958333,4.301053,4.463990333,4.230154,4.285142667,4.637605333,4.378233333,4.392018,4.026558
ENSG00000171574,ZNF584,5.4882695,5.675727,5.4103725,5.493193,5.5537885,5.7879745,5.6474565,5.6857805,5.693519,5.5782915,5.672296,5.59938,5.3296135,5.603497,5.3103195,5.5555005,5.2099735,5.439843,5.3699235,5.65516,5.5023325,5.4531835,5.498666,5.669965
ENSG00000196967,ZNF585A,7.997888333,7.771549667,8.013662667,8.049857667,7.723638,8.508714333,8.026508333,8.040503333,7.894837333,7.89846,8.366397667,8.081404333,7.487551,7.724225333,7.819259333,7.921298667,7.664634333,7.888632,7.829382,7.803517667,7.758496,7.646833,7.797086333,7.589105667
ENSG00000083828,ZNF586,7.4795215,7.3322695,7.481207,7.4612555,7.206596,7.461634,7.3468715,7.366603,7.4015105,7.1865055,7.15874,7.3306845,7.3056385,7.3549945,7.330505,7.3430425,7.0708295,7.4430895,7.4895625,7.189443,7.4039005,7.370844,7.3460995,7.4486685
ENSG00000198466,ZNF587,6.795390333,7.483172667,6.802705333,7.140509667,6.664559,7.089815,6.748462667,6.892689667,7.002666,7.405842,6.984580333,7.146736667,7.299726667,7.040868,7.309133333,7.167195,7.683829333,7.024309333,7.681389667,6.723272333,7.292689667,6.940649,7.336747,7.078886
ENSG00000164048,ZNF589,9.433015,9.849263,9.684407,9.793634,9.480535,9.935459,9.477981,9.854352,10.064203,9.720865,9.882934,9.888527,9.819938,9.315758,9.578131,9.516541,9.490142,9.333446,9.750399,9.275408,9.967837,9.191905,9.726637,9.354273
ENSG00000166716,ZNF592,7.7554435,7.911785,7.28401325,7.88948625,7.51545425,7.7183785,7.5691535,7.86575175,7.37450475,7.84083125,7.20175625,7.83663325,7.8922715,7.93853875,8.02947575,7.78564125,7.94867375,7.94244875,7.91619575,7.881961,7.83101925,7.652643,7.79632175,7.7663175
ENSG00000142684,ZNF593,8.568637,9.027073,8.881997,8.858515,8.83688,9.093892,8.892672,9.003803,8.882424,8.914749,8.959725,8.832641,8.436488,8.803319,8.611354,9.083169,8.646,9.086697,8.588622,8.74344,9.106812,8.708564,8.927522,8.832268
ENSG00000180626,ZNF594,6.631076,7.1958775,7.038549,7.279871,6.534949,7.585648,6.56807,6.730715,6.805157,7.200536,7.4266295,7.18372,6.537004,6.403804,6.185579,6.8729125,6.6375175,6.738647,6.4493385,6.346611,6.9681705,6.864237,6.62683,6.87352
ENSG00000272602,ZNF595,5.997766,5.9571385,5.667215,6.19911,5.765307,6.2318295,5.529664,6.2069315,5.7128,5.9975965,5.4014205,5.9525605,5.570231,5.8065735,5.576372,5.309069,5.5744135,5.4725705,5.5571855,5.4355725,5.7944775,5.0302185,5.872153,4.9801345
ENSG00000172748,ZNF596,4.691366,4.654313,5.227576,5.199762,4.820831,5.448322,4.723726,4.900027,5.829053,4.51875,6.076568,5.199317,3.332547,4.295845,3.927723,4.632544,3.142534,4.793806,3.216602,3.328922,4.408901,4.423655,4.134733,4.529794
ENSG00000167981,ZNF597,6.89435,6.229275,6.4081385,6.922078,6.6192005,6.9186225,6.8255605,6.6469655,6.7810725,6.5778385,6.9066425,6.677544,6.2593585,6.411343,6.501154,6.654536,6.125778,6.646938,6.439968,6.553898,6.886582,6.2371095,6.528043,6.525356
ENSG00000167962,ZNF598,8.3726975,8.275005,8.4133005,8.000639,8.3884175,8.268758,8.425051,8.308575,8.672997,8.306879,8.556162,8.328386,8.284065,8.3271805,8.2663485,8.3691155,8.041557,8.2970415,7.978702,8.2831885,8.191206,8.27822,8.47166,8.285716
ENSG00000153896,ZNF599,5.96955,5.005332,5.30995,5.107327,5.631874,5.278522,5.635774,5.096163,5.866401,5.302509,5.847972,5.839119,5.344856,5.582972,5.293158,5.811585,5.23855,5.530703,4.898592,5.279472,5.672875,5.765977,5.118421,5.591377
ENSG00000189190,ZNF600,6.911295,7.2727965,7.083482,7.19312,6.992165,7.227475,7.0631775,7.102494,6.7454855,7.1852655,6.953816,7.202766,7.3069315,7.195566,7.457021,7.396303,7.384317,7.009681,7.2367835,6.9449995,7.390605,7.1286455,7.103809,7.054315
ENSG00000196458,ZNF605,8.792196,8.571745,9.11162,8.736507,8.664208,8.750787,8.874813,8.978178,9.380234,8.581732,9.538385,8.740875,8.077657,8.068379,8.461011,8.537065,8.126446,8.065446,8.314852,8.214038,8.642189,8.167756,8.40195,8.192004
ENSG00000166704,ZNF606,7.749623,7.769708,7.982568,7.994364,7.8456935,8.1910615,8.109036,7.9974075,8.313589,7.691181,8.099346,7.973662,7.4224515,7.5236135,7.507993,8.1202585,7.3984075,7.6171225,7.650707,7.643537,7.9514875,7.409673,7.795657,7.597312
ENSG00000198182,ZNF607,6.836643,6.75186,7.089607,6.893886,6.758652,7.078079,7.426462,7.135455,7.504375,6.772854,7.514056,6.986119,6.552027,6.68075,6.449953,6.787681,6.338793,6.637137,6.596929,6.751511,7.081907,6.843973,6.893982,6.591879
ENSG00000168916,ZNF608,6.3265515,5.857782,5.786071,6.034156,5.9754715,5.7072545,5.720138,5.7548,5.8685695,5.897986,6.008715,5.782139,6.053175,5.762618,6.2874175,5.7411975,6.413603,5.735655,6.539458,6.057041,6.29675,6.106087,6.006428,5.869322
ENSG00000180357,ZNF609,8.62508675,8.67402,8.369557,8.595274,8.52100825,8.48701,8.55346775,8.50314125,8.4297055,8.6668365,8.32843425,8.54353375,8.645794,8.51876375,8.4819155,8.086358,8.35784275,8.42818375,8.6980295,8.301471,8.56741875,8.3590355,8.503931,8.36244825
ENSG00000167554,ZNF610,4.517443,4.271752,4.5102215,4.462775,4.069371,4.778701,4.4593945,4.519972,4.7561615,4.812169,4.385538,4.819069,3.9709865,3.6233595,3.9612125,4.00271,4.4425895,4.047653,4.5049985,4.2942855,4.6736685,4.126524,4.478567,4.513966
ENSG00000213020,ZNF611,5.541904,5.354028,4.735167,5.890646,4.664943,6.023066,4.73945,5.353895,5.328811,5.691156,5.318987,5.241908,4.375825,5.600725,4.745727,5.52511,4.701321,5.712901,5.152839,5.0862,5.807035,4.930166,4.740596,4.912455
ENSG00000176024,ZNF613,8.38759,8.071702,8.629734,8.422284,8.358435,8.681587,8.420711,8.415979,9.06179,7.830251,8.792455,8.092647,7.838785,8.246626,7.825108,8.488807,7.767088,8.294613,8.068703,8.16116,8.100299,8.261326,7.87432,7.784587
ENSG00000142556,ZNF614,6.229570667,6.198192667,6.365887333,6.355394,6.210931,6.605434,6.290925333,6.483442667,6.433896667,6.310795667,6.662029667,6.482260333,6.046522333,6.217607667,6.024390333,6.282037,5.898079333,6.222200667,6.235716333,6.318518,6.089639333,6.226142667,6.196513333,6.130565333
ENSG00000197619,ZNF615,9.271372,9.099141,9.158424,9.129609,9.1264295,9.081565,9.335931,9.0945895,9.361146,9.1357805,9.3884485,9.011688,8.856124,8.976266,9.061095,9.26482,8.8264035,9.18495,9.022679,8.9360115,9.03014,9.014471,8.9718945,8.9040485
ENSG00000204611,ZNF616,7.402043,7.217997333,7.580571,7.330520333,7.333646333,7.433187,7.31078,7.29556,7.561858667,7.265688667,7.458552333,7.502963667,6.781721333,7.471567667,7.177304,7.052730667,6.720177,7.212403333,7.175203,7.102200333,7.198004667,7.036396,7.247939333,7.249230333
ENSG00000157657,ZNF618,6.371452,6.18623375,6.14269675,6.0922535,6.142103,5.9452285,5.93049425,6.1107865,6.20540475,6.17142675,6.20099975,6.176066,6.213627,6.05654575,6.1738005,5.97150375,6.053747,5.87868425,5.86067575,6.02029775,6.025457,6.22807275,6.16278975,6.177924
ENSG00000177873,ZNF619,4.470622,4.554495,4.621801,4.888747,4.356351,4.542122,4.685373,4.468291,4.619722,4.848465,4.282827,4.440975,4.502243,4.564089,4.495241,4.147055,4.566967,4.746986,4.307771,4.837082,4.347972,4.504909,4.684048,4.600135
ENSG00000177842,ZNF620,4.820446,5.012154,4.287767,4.4236035,4.129989,4.543842,4.7040105,4.6386315,4.808765,4.825384,4.8655055,4.936758,4.782042,4.3107825,4.2646125,4.3154135,5.1670645,4.8901045,4.7390375,4.3865545,4.8314575,4.5682775,4.8847035,4.5351645
ENSG00000172888,ZNF621,8.156814,8.042336,8.3214635,8.0535895,7.920347,8.200058,8.192071,8.338534,8.98291,8.0150605,9.0416185,8.106333,7.9874665,8.4044275,7.628885,8.368093,7.6413,8.3033495,7.9920495,8.039714,7.865763,8.3252375,8.1210175,8.003165
ENSG00000173545,ZNF622,10.321122,10.317162,10.427368,10.47021,10.610312,10.475253,10.541345,10.498184,10.759417,10.283448,10.492685,10.320059,10.414652,10.250374,10.40078,10.418817,10.388502,10.407812,10.43255,10.498465,10.52037,10.398279,10.382873,10.33416
ENSG00000183309,ZNF623,7.17909,7.530295,7.389188,7.666266,7.368469,7.542818,7.470347,7.841177,7.820651,7.557627,7.357063,7.570595,7.06255,7.277701,7.417145,7.47809,6.951174,7.357325,7.021455,7.274834,7.074839,7.21092,7.178737,7.20824
ENSG00000197566,ZNF624,6.963204,6.818109,6.63669,7.209039,6.540918,7.084472,6.731216,6.66527,5.929545,7.019215,6.679375,6.672735,6.143692,6.781035,6.630896,6.746431,6.327083,7.129665,6.773031,6.991494,6.610054,7.048818,6.734127,6.671744
ENSG00000257591,ZNF625,6.3015895,6.200803,6.506053,6.285189,6.210958,6.3539165,6.2169425,6.252346,6.6796475,6.2652205,6.3207805,6.3158275,6.0692965,6.3494405,5.942117,6.1325585,6.287781,6.0289775,6.123591,6.1747085,6.097135,5.9422435,6.0553185,6.0872935
ENSG00000188171,ZNF626,7.02555375,6.6073155,6.75532275,6.5156905,6.39896225,7.02586375,6.753769,6.61994775,6.804712,6.4605475,7.312188,6.725898,6.05413,6.2075035,6.26376,6.636874,6.53715125,6.3305625,6.1419705,6.41657675,6.342789,6.37626,6.7024495,6.249589
ENSG00000198551,ZNF627,7.709064,7.836696,7.961769,7.910475,7.691977,8.135259,7.934197,7.872944,7.973339,7.690618,8.049531,7.784736,7.632478,7.579573,7.091692,7.720148,7.048397,7.875866,7.637292,7.505468,7.805981,7.500681,7.63224,7.568139
ENSG00000197483,ZNF628,6.366002,6.181929,6.094517,6.245917,6.2315,6.241613,6.030903,6.289369,6.311373,6.157841,6.220951,6.18588,6.144362,6.193488,6.180028,6.314047,6.075146,6.344497,6.130813,6.238899,6.30324,6.374572,6.277404,6.311615
ENSG00000102870,ZNF629,7.461245,7.499105,7.860541,7.612863,7.72704,7.653655,7.756163,8.112425,8.275279,7.62079,7.812224,7.934174,7.473377,7.595646,7.466735,8.010932,7.146952,7.455327,7.499847,7.492202,7.612982,7.418173,7.87255,7.404491
ENSG00000221994,ZNF630,7.143179,6.56266,7.48988,6.808589,7.019199,6.979447,7.192777,6.676392,7.931635,6.353775,7.863849,6.653542,6.084236,6.587465,6.158763,6.863387,6.048682,6.679142,6.407955,6.443569,6.274048,6.002717,6.169708,6.018603
ENSG00000075292,ZNF638,8.956669667,8.854588667,9.039024667,8.925619667,8.761234,9.012584333,8.916672667,8.718693,8.957323,9.085182667,9.085615667,9.091847,8.814193333,8.848915,9.045952333,8.871781667,8.867593,8.905526,9.238421333,8.877826667,8.827729,8.944797,9.055217667,8.865757333
ENSG00000121864,ZNF639,7.537846667,7.164949667,7.431103333,7.452691,7.207496,7.655053333,7.411307333,7.293760333,7.379853667,7.393365,7.656216667,7.432419,6.859092,7.179874,6.970543667,7.202561333,6.949090667,7.227462,7.224923,7.497621,7.375681667,7.382641667,7.315744667,7.181691333
ENSG00000167528,ZNF641,9.748148,9.4466755,9.737172,9.4020605,9.7431495,9.6043285,9.7373235,9.380439,9.721365,9.470876,9.6979925,9.5137685,10.118874,9.8687135,10.116057,9.90036,10.158175,9.8098735,10.4344525,9.767176,9.9505785,9.6578935,10.099266,9.8070865
ENSG00000122482,ZNF644,8.06693075,7.92214725,8.2633,8.24285425,7.84023,8.37812125,8.246774,8.09728125,8.355066,8.10383475,8.4633925,8.2061455,7.69227225,7.9082205,7.83351775,8.0713945,7.67556825,7.981295,7.96721725,7.8915705,7.99022375,7.9293685,7.933135,7.8396505
ENSG00000167395,ZNF646,7.698494,7.660565,7.651306,7.710216,7.575547,7.781763,7.651793,7.811566,7.861995,7.618402,7.508883,7.896078,7.799934,7.789392,7.718575,7.970649,7.676799,7.836831,7.692175,7.704304,7.555586,7.648143,7.711111,7.722077
ENSG00000179930,ZNF648,3.182711,2.893091,3.194962,3.210221,3.488296,3.00253,3.282539,3.320899,3.169906,3.084869,3.059077,3.393341,3.176437,3.379234,3.46138,3.479893,3.107666,3.261048,3.397784,3.217972,3.13422,3.320601,3.101718,3.084727
ENSG00000198093,ZNF649,7.2154625,6.4585925,7.0108315,6.9330475,7.11345,7.00002,7.3409155,6.6712435,7.1632985,6.781476,7.2876015,6.764629,6.4703035,6.8498615,6.699058,6.6978465,6.845741,6.5950355,6.9164105,6.8517265,6.8817875,6.849643,7.1658955,6.274713
ENSG00000198740,ZNF652,10.0423995,10.3014165,10.0577255,9.971144,9.9002005,9.7578425,9.6710485,9.864681,10.317325,10.563785,10.180499,9.997335,10.3069695,10.1144035,10.4086185,10.0834015,10.605897,10.0266945,10.5000215,10.0249295,10.615338,10.0075795,10.2935515,10.3172345
ENSG00000161914,ZNF653,6.341271,6.510516,6.467543,6.192712,6.598239,6.158025,6.219757,6.369457,6.58284,6.485305,6.530457,5.98465,6.482442,6.63919,6.455498,6.105667,6.127554,6.216272,6.083758,6.259277,6.840641,6.213015,6.337622,6.41875
ENSG00000175105,ZNF654,7.175692,7.328967,7.680255,7.390552,7.108199,7.647126,7.49344,7.149802,7.119589,7.478452,7.236375,7.59138,7.770482,7.570833,7.314092,7.484606,7.830882,7.594102,8.010784,7.497826,7.931227,7.11438,7.723248,7.373951
ENSG00000197343,ZNF655,8.4854615,8.55504325,8.439781,8.50412125,8.35084925,8.542998,8.40705725,8.55034975,8.798746,8.495302,8.7871405,8.60250675,8.5246585,8.35092875,8.4930895,8.54048075,8.34564725,8.29368525,8.274842,8.305992,8.48979975,8.29202125,8.5321255,8.2596485
ENSG00000160229,ZNF66,4.479027,5.02739,4.69486,4.281039,4.225188,3.976608,4.240128,4.554505,4.380983,4.484305,4.867232,4.931242,5.418117,4.468602,5.369829,4.239831,6.483682,4.751994,4.982152,4.572011,4.565675,4.973076,4.63257,3.777313
ENSG00000144792,ZNF660,5.164726667,5.729400333,5.128784333,5.57218,4.676698667,5.503774667,5.286727333,5.138215667,5.331196,5.386932,5.647820667,5.614566333,5.487594,5.341238333,5.135432333,5.324568667,5.855505,5.251283667,5.229998667,5.396609667,5.115484667,5.721698333,4.815988333,5.372088667
ENSG00000182983,ZNF662,5.553563,6.308311,5.468884,6.237544,5.716959,6.352282,5.859377,6.393137,6.594376,6.511405,6.66758,6.491804,6.355204,5.834805,6.13988,5.951592,6.229934,5.85794,6.169126,6.16731,7.083969,6.154473,6.687625,6.579542
ENSG00000179195,ZNF664,8.222708,8.004825,8.3085855,8.118913,8.3513705,8.181432,8.2363745,8.0896395,8.322897,8.0455225,8.211655,8.034742,8.001728,8.1399345,7.894035,8.1100065,7.8556635,8.0204105,7.815718,7.9636365,8.054967,8.0957785,7.9474995,7.9320905
ENSG00000197497,ZNF665,3.289498,3.4372775,2.8615895,3.125272,3.013108,3.1375615,3.0589225,3.216512,3.0122745,3.240045,3.0402845,3.0638455,3.2495815,2.886979,3.2973905,2.900381,3.433714,2.9583405,3.132694,3.0983875,3.086364,3.165285,2.9394705,3.07156
ENSG00000198046,ZNF667,4.227331,4.383745667,4.247631667,4.557978333,4.008193,4.572794667,4.284473667,4.519863,4.230522667,4.296004,4.232328,4.469962333,4.404017,4.082881333,4.157728,4.219533333,4.66712,4.052806,4.236703333,3.967382333,4.638326,4.214018333,4.656874333,4.131996667
ENSG00000167394,ZNF668,4.77856,4.7278855,5.014336,4.6108445,4.7562685,4.6428785,4.7992885,4.659065,4.6364715,4.705218,4.639828,4.492441,4.648662,4.97942,4.779349,4.7309845,4.4547275,4.934013,4.748278,4.6682265,4.74203,4.642159,4.611855,4.8859945
ENSG00000277462,ZNF670,5.847701,5.5441195,5.2189385,6.177212,5.3995935,6.5089705,5.7929305,6.0606765,5.9206265,5.931654,6.1708285,6.2647265,5.404213,5.616204,5.171814,5.6494565,5.2831435,5.9738605,5.528928,5.828684,5.6146825,5.5313095,5.3245695,5.546675
ENSG00000083814,ZNF671,8.895272,8.761392,8.939316,8.712343,8.819865,8.992445,9.006237,8.917611,9.454871,8.749387,9.430707,8.856459,8.751737,8.653848,8.676918,8.939013,8.448751,8.679489,8.792971,8.616872,8.870327,8.713336,9.097876,8.685426
ENSG00000171161,ZNF672,7.7125595,7.788462,7.9160985,7.926923,7.9398545,7.6169775,7.945065,7.951941,7.864921,7.82332,7.76459,7.795471,7.799987,7.9259165,7.7541365,7.983809,7.394911,7.9450265,7.769465,7.9528155,7.787636,7.8723305,7.8871495,7.865778
ENSG00000251192,ZNF674,5.744569,5.512861,5.788841,5.765835,5.5952325,5.887379,5.8778765,5.828878,5.7214565,5.4620995,5.6357945,5.675367,5.7426675,5.9339895,5.8171175,6.1662475,5.441029,5.885259,5.607525,5.8221695,5.515482,5.6892855,5.8020945,5.6829375
ENSG00000197372,ZNF675,7.2725,7.026067,7.470651,7.276719,6.824711,7.777646,7.133459,7.365482,7.870047,7.251105,7.643142,7.381879,6.310819,6.970879,6.986652,7.065859,6.493184,6.781615,6.732815,6.965646,7.150904,7.008159,7.2942,7.133913
ENSG00000196109,ZNF676,3.089003,3.473668,3.194759,3.449908,3.170468,2.967209,3.054989,3.412398,2.823784,3.243467,3.332194,2.907274,3.44919,3.26319,2.851258,3.213023,3.512823,3.410131,2.958423,2.79362,3.135391,3.223626,3.368884,3.183634
ENSG00000197928,ZNF677,4.974463,5.119835333,5.256734333,4.905715,4.847360667,5.259129333,5.051921333,5.037888333,5.659326333,4.931060333,5.602210333,4.487744667,4.859428333,5.142487667,4.813536,4.615501,5.281517667,4.783306,4.712442333,4.42398,5.12548,4.844442333,5.185283333,4.605978667
ENSG00000181450,ZNF678,4.9097525,5.1095965,5.0713405,5.139627,4.814372,5.1390515,5.111718,4.942406,5.037166,4.987152,5.1966625,5.0593965,4.926712,5.1436985,4.8597575,5.021382,4.4307325,4.816819,4.826934,4.8414495,5.1292925,4.7622725,4.629542,4.6374665
ENSG00000197123,ZNF679,3.855461,3.891242,4.358911,3.894455,4.347725,3.903177,4.162294,4.198531,4.085662,4.216453,4.12206,4.410967,4.417332,4.186424,3.9661,4.2262,4.186469,4.090052,4.102335,4.374926,4.23953,4.183819,4.044454,3.936978
ENSG00000173041,ZNF680,7.624839,7.933237,7.890377,8.016407,7.354739,8.520086,7.563978,8.004122,7.980406,7.795807,8.250101,8.209543,7.03675,7.22624,7.429607,7.999609,7.34371,7.433367,7.499537,7.829588,7.625016,7.626285,7.750866,7.668144
ENSG00000196172,ZNF681,5.3504,5.011663,5.100844,5.293542,4.279382,5.760209,4.56133,5.011066,4.989653,5.416694,5.468214,5.463551,4.734827,4.545889,5.030617,5.227804,5.229138,5.027659,4.768053,4.730578,5.265153,4.879191,5.301889,4.692837
ENSG00000197124,ZNF682,5.3913435,4.6153845,5.2676615,5.0802065,4.763818,5.4654335,5.223859,5.0637615,5.6043805,4.457165,6.2732755,5.2548285,4.890014,4.8489355,4.637761,5.398183,4.2947395,4.5639105,4.7404965,4.7173575,4.981165,4.360472,5.223157,4.5392265
ENSG00000176083,ZNF683,7.911696,7.868435,8.446478,7.761221,8.332766,7.839575,8.215527,7.782856,8.127271,7.752338,8.171172,7.391582,8.220842,7.501227,8.089933,7.549576,8.055976,7.319437,7.834788,7.40836,8.242119,7.079357,8.131672,7.681389
