ENSEMBL,Symbol,H_CT8,H_CT12,H_CT16,H_CT20,H_CT24,H_CT28,L_CT8,L_CT12,L_CT16,L_CT20,L_CT24,L_CT28
ENSG00000114491,UMPS,7.1368135,7.1897075,7.298155,7.3457085,7.2004085,6.996138,6.962842,7.1084395,6.810431,7.0479775,7.260058,7.033729
ENSG00000109103,UNC119,8.494258,8.391572,8.659286,8.550165,8.480689,8.335022,9.024278,8.788998,8.819643,8.056011,8.536517,8.699721
ENSG00000130477,UNC13A,3.975545,4.039415,4.210241,4.091759,3.905951,3.936183,4.300995,4.068487,4.054353,3.958013,4.2299575,4.1086805
ENSG00000198722,UNC13B,5.308809,5.454781,5.22824,4.861093,5.230689,5.10465,5.137688,5.541708,4.460311,5.365174,5.482119,5.129031
ENSG00000137766,UNC13C,2.554144,2.945508,2.847631,2.853073,2.797873,2.976514,2.624456,2.730601,2.897921,2.663368,2.838867,3.103518
ENSG00000092929,UNC13D,7.1544375,7.308658,7.2155175,7.175702,7.2842505,7.173461,7.464035,7.083764,7.2426475,6.943514,7.231424,7.1203815
ENSG00000140553,UNC45A,7.42857,7.3780725,7.5209065,7.567591,7.5523975,7.521654,7.405769,7.347623,7.16755,7.294204,7.532635,7.5054035
ENSG00000141161,UNC45B,3.443335,3.31165,3.62375,3.5398555,3.2074415,3.5541505,3.761716,3.48957,4.023148,3.6799985,3.58234,3.664267
ENSG00000115446,UNC50,10.4426585,10.476276,10.4864855,10.296857,10.274679,10.53676,10.216181,10.3050475,10.2156275,10.280042,10.314484,10.2743515
ENSG00000113763,UNC5A,5.416879,5.493705,5.217771,5.278473,5.538925,5.343107,5.420876,5.312701,5.052621,5.158401,5.580842,5.24733
ENSG00000107731,UNC5B,3.875789,4.155806,4.00292,4.0508615,3.7472475,3.918067,4.3116965,4.261986,4.5035585,4.0096015,4.1735215,4.249928
ENSG00000182168,UNC5C,3.075100333,3.159083333,3.544364333,3.408768,3.186246667,3.170561333,3.592035333,3.353436667,3.409475333,3.442205,3.432813,3.543817
ENSG00000124602,UNC5CL,5.845203,5.68217,5.634121,5.849397,6.155768,6.288777,5.519313,5.303403,5.120985,5.133111,5.659141,5.908801
ENSG00000156687,UNC5D,2.9321885,3.0762185,3.192407,3.1511075,2.917895,3.0781175,3.1765655,3.204909,4.000901,2.778836,3.1509205,2.9706715
ENSG00000144406,UNC80,3.4689044,3.5949978,3.5442238,3.4859112,3.4974417,3.4044238,3.4120555,3.5158014,3.6923559,3.5106291,3.4974008,3.622428
ENSG00000112494,UNC93A,3.13164,3.368786,3.184946,3.241162,3.339258,3.372207,4.341731,3.506717,4.353865,3.389138,3.61064,3.556315
ENSG00000110057,UNC93B1,6.806186333,6.593345333,6.667914333,6.478536,6.746986,6.566475333,6.584254,6.766512,6.494900667,6.147959,6.818415333,6.568263667
ENSG00000164853,UNCX,5.592022,5.8013555,5.918053,5.716291,5.807842,5.9145525,5.799364,5.719151,6.3929255,5.607929,5.6628755,5.5806095
ENSG00000076248,UNG,10.124053,9.927986,10.205794,10.306666,9.855452,10.068878,9.597827,9.673423,9.631971,9.750225,9.942294,9.805306
ENSG00000132478,UNK,7.774035,7.8298815,7.6719365,7.8330515,8.111663,8.064243,7.5886965,7.5955825,7.307302,7.456618,7.755428,7.6795165
ENSG00000059145,UNKL,8.05923775,7.94832275,8.056091,7.930732,8.0535915,8.04140275,7.92067475,7.73781625,7.5473215,7.6466005,7.63314025,7.6450915
ENSG00000100024,UPB1,5.9868355,5.884194,5.922687,5.812955,6.0203495,6.2321295,6.3633375,6.1940855,5.694367,5.9967965,6.1118335,6.515759
ENSG00000005007,UPF1,9.122106,8.9665855,9.171799,9.03883,9.0984695,8.958928,9.5315425,9.524039,9.4072505,8.949579,9.306186,9.3201395
ENSG00000151461,UPF2,10.7180825,10.5169885,10.7454655,10.734698,10.709285,10.5304195,10.7492605,10.6315785,10.6612165,10.653025,10.6410075,10.549036
ENSG00000169062,UPF3A,9.1813545,9.39712675,9.0483855,9.196307,9.590047,9.585519,8.80871675,8.79427375,8.81831975,8.827157,8.942804,8.88363375
ENSG00000125351,UPF3B,7.644547333,7.712392667,7.504364667,7.582679,7.836015333,7.773126333,7.252184,7.413078,7.336557667,7.586908667,7.533390667,7.423292667
ENSG00000105668,UPK1A,4.369149,3.967252,4.293998,4.371587,4.5482,4.347803,4.339749,3.788226,4.085664,4.026057,3.966778,3.896111
ENSG00000114638,UPK1B,3.427763,3.949945333,3.640872,3.956221,3.44576,3.272784667,3.530021333,3.488957333,3.864931667,4.028166,3.775011667,3.869835333
ENSG00000110375,UPK2,4.258202,3.911175,4.154751,4.229151,4.771002,4.341204,4.099548,4.244069,4.152641,4.223425,4.289871,4.443133
ENSG00000100373,UPK3A,5.959144,6.025741,5.960856,5.673629,5.733168,5.769081,6.61658,6.502786,6.139488,6.164515,6.653666,6.610031
ENSG00000243566,UPK3B,4.679979,4.6640445,4.752461,4.4186595,4.7107455,4.8612235,4.3318115,4.1205335,4.0691105,4.5043345,4.4523345,4.0925465
ENSG00000183696,UPP1,10.250415,10.4173135,10.284066,10.337956,10.5958835,10.5356815,10.2849045,10.027066,9.954165,10.045301,10.3451125,10.2182015
ENSG00000007001,UPP2,3.328917,3.729493,3.738032,3.555867,3.477509,3.2482265,3.519234,3.743212,3.4313325,3.546101,3.4326335,3.699826
ENSG00000094841,UPRT,9.311635,9.336993,9.361834,9.450792,9.06986,9.391091,8.933756,9.144497,9.185123,9.165738,9.34311,9.34792
ENSG00000184076,UQCR10,9.6076045,9.472602,9.6135585,9.402891,9.6269705,9.906024,9.2597145,9.3671555,9.1007855,9.136238,9.6071305,9.583545
ENSG00000127540,UQCR11,9.9850675,10.1771805,10.217693,10.186374,10.6744305,10.7617005,9.789636,9.9213965,9.934728,9.60562,10.269052,10.0336415
ENSG00000156467,UQCRB,6.1383262,5.8270444,5.7002606,5.7749378,5.8422256,6.2217806,5.3648564,5.7094164,5.4545086,5.912926,5.6543466,5.4972398
ENSG00000010256,UQCRC1,9.425969,9.414201,9.539411,9.541815,9.398157,9.353766,9.654359,9.618688,9.334388,8.124445,9.574597,9.61856
ENSG00000140740,UQCRC2,10.013579,10.09110625,9.849426,9.80882125,10.21229075,10.28099475,9.513379,9.69078375,9.60257425,9.58387775,9.686953,9.759153
ENSG00000169021,UQCRFS1,11.163548,11.293799,11.3857305,11.2736275,11.330452,11.304431,11.0952505,11.1756905,11.1695935,10.97425,11.241312,11.3685015
ENSG00000164405,UQCRQ,8.053654,7.9965805,8.133608,8.062057,8.0150155,8.374578,7.383093,7.6794995,7.5334295,7.2963995,7.9980715,7.5258875
ENSG00000142207,URB1,5.588470667,5.487348333,5.688333333,5.645582,5.706582667,5.717457,5.315243333,5.349828667,5.264951667,5.621404667,5.654435,5.585344333
ENSG00000135763,URB2,7.0573805,6.7357385,6.924275,6.9856645,6.9308775,6.669472,7.0477735,6.9366335,6.90697,6.9268535,7.2153185,7.197974
ENSG00000106608,URGCP,7.667647,7.862004,8.007636,7.98656,8.119041,8.032569,7.636237,7.574235,7.521861,7.451949,7.762742,7.800315
ENSG00000167118,URM1,6.035940333,6.306335,6.395828667,6.306609667,6.362096,6.479767333,5.968129,6.066598333,5.849406333,6.087725333,6.041905667,6.292105667
ENSG00000159650,UROC1,4.7724315,4.7861265,4.7472395,4.7701635,4.8565415,4.800528,4.822738,4.738673,4.747234,4.6286865,4.909808,4.5232945
ENSG00000126088,UROD,8.428563,8.632926,8.714496,8.592317,9.262441,8.578501,8.800549,8.472079,8.405518,8.461994,8.606467,8.544995
ENSG00000188690,UROS,6.9745745,7.0213575,7.0215645,7.168194,7.1557325,7.206474,7.0082885,6.5582095,6.6310955,6.5597995,7.0371475,6.9144385
ENSG00000053501,USE1,9.500574,9.548101,9.77237,9.791563,10.267356,9.847383,9.437262,9.314688,9.140962,9.260003,9.712337,9.485239
ENSG00000158773,USF1,5.815602,5.544976,5.920924,5.819641,5.554361,5.773436,6.388082,6.188736,6.401299,6.179993,6.013358,5.675274
ENSG00000105698,USF2,10.668775,10.809234,10.746309,10.651294,11.144728,11.054849,10.77339,10.630126,10.590483,10.776436,10.768476,10.717071
ENSG00000006611,USH1C,3.786621667,3.941907,4.080460667,3.989083333,3.868566,3.665494333,3.895418333,4.021591,4.052658667,3.887733,3.750996667,3.668516667
ENSG00000182040,USH1G,5.357855,5.364749,5.333246,5.478748,5.313389,5.231389,5.32248,5.51555,5.081701,4.962178,5.226057,4.783499
ENSG00000042781,USH2A,2.896135667,3.005014667,3.036362,3.112439333,2.968818667,2.998360667,3.117300667,3.175656667,3.14126,3.051426667,2.958011667,3.167917667
ENSG00000130307,USHBP1,5.7751075,5.600081,5.6939545,5.5424095,5.602943,5.438656,5.457372,5.8642935,5.6254395,5.7936935,5.7139505,5.6609505
ENSG00000138768,USO1,9.059824333,9.244089667,9.198559667,9.158516667,8.751467,8.891267333,9.029051667,9.073586333,9.135667,9.343538,9.112443,9.238996667
ENSG00000162607,USP1,9.749667333,9.752644667,9.561339333,9.639921333,9.956749,10.09472067,9.185009,9.320065333,9.275217333,9.619871667,9.518508,9.506372667
ENSG00000103194,USP10,10.492866,10.070083,10.715963,10.574023,9.833598,9.825918,11.309172,11.493874,11.501871,11.49217,11.066211,11.194609
ENSG00000102226,USP11,9.3402945,9.4363675,9.530214,9.6567865,9.618281,9.504426,9.339089,9.2420815,9.2100915,8.995552,9.4501565,9.533875
ENSG00000152484,USP12,7.346514,7.123166667,7.430557,7.308214667,7.131202667,7.419870333,7.187037333,7.448426667,7.22669,7.504821667,7.294991667,7.603261667
ENSG00000058056,USP13,7.3778975,7.4964785,7.379178,7.5141545,7.4741645,7.4714795,7.5699405,7.6742005,7.6507115,8.1483655,7.879869,7.78313
ENSG00000101557,USP14,8.170241167,8.0892955,8.030423833,8.094777833,8.1363585,8.298669,7.785455167,7.740660333,7.7233245,7.981299167,7.850036,7.8960805
ENSG00000135655,USP15,10.923083,10.88489267,10.715181,10.66732833,10.95082733,10.85870033,10.99459767,11.01436633,10.90215067,10.86167367,10.79790733,10.86198967
ENSG00000156256,USP16,9.8061645,10.057756,9.6698105,9.718731,10.2863155,10.3063245,9.259221,9.433339,9.426148,9.6562955,9.8137475,9.509802
ENSG00000172046,USP19,7.666752,7.658874,7.755945,7.698653,7.480505,7.556024,8.181185,8.023097,7.850875,7.402819,7.832563,7.822243
ENSG00000036672,USP2,4.513045333,4.596085667,4.702228667,4.683094333,4.541867333,4.595134667,4.532598667,4.575514333,4.314683,4.647506333,4.646352333,4.493875333
ENSG00000136878,USP20,9.011998,9.234812,9.206283,9.13043,9.595148,9.558289,9.16334,8.883268,8.879941,8.84656,9.199571,8.999398
ENSG00000143258,USP21,7.869262,7.600438,7.907375,7.968785,8.26739,8.297429,7.905677,7.869204,7.865912,8.110742,8.208266,8.225814
ENSG00000124422,USP22,11.1554,11.1312045,11.120828,11.134971,10.905439,11.082642,11.083856,11.1028955,11.1254745,11.1675645,11.190882,11.169873
ENSG00000162402,USP24,8.452024,8.4937686,8.392733,8.4835852,8.6173628,8.6223918,8.2358966,8.1994932,8.2334802,8.5147974,8.3071768,8.3123846
ENSG00000155313,USP25,7.898099333,7.783200333,7.678376,7.772336,7.804295333,7.865806,7.60643,7.861109333,7.774723,7.867758667,7.835898,7.964080333
ENSG00000134588,USP26,2.586225,3.144695,3.071392,2.944898,2.965829,3.036697,3.088467,2.808841,3.466393,2.697722,2.946322,3.039259
ENSG00000273820,USP27X,5.759686333,5.623483667,5.749427667,5.897618,6.425111667,6.004089333,5.818327,5.623506,5.398709333,5.682511667,5.859505333,5.742014667
ENSG00000048028,USP28,7.9421165,7.790485,7.7047965,7.6959245,7.5835015,7.40703,7.2676395,7.394197,7.4000555,7.727427,7.4594005,7.475547
ENSG00000131864,USP29,3.286926,3.485842,3.694307,3.556462,3.468723,3.396074,3.762688,3.357368,3.782379,3.310579,3.722519,3.615762
ENSG00000140455,USP3,11.477127,11.3938,11.3956905,11.415357,11.4261065,11.21783,11.6756585,11.6324975,11.579593,11.6816385,11.617826,11.6015865
ENSG00000135093,USP30,6.649629333,6.662800333,6.565792667,6.764637667,6.660801,6.741414667,6.426832,6.474106667,6.275508667,6.550154667,6.751906667,6.740193333
ENSG00000103404,USP31,5.167379667,4.904799,4.865745333,4.874577333,5.164231667,4.799263667,4.809147,4.614306667,4.744016667,4.985473667,4.879913,4.789975
ENSG00000170832,USP32,7.890898,7.877432,8.061603,7.9226095,7.798178,7.526535,8.115918,7.947316,7.9737115,8.058255,7.9495715,7.9099755
ENSG00000077254,USP33,10.30383,10.3850035,10.1387475,10.2673435,10.561434,10.660035,10.1765875,10.1342835,10.096473,10.3605895,10.2484365,10.184188
ENSG00000115464,USP34,8.3949064,8.4477938,8.3061166,8.405033,8.6654508,8.6606768,8.5212732,8.5029422,8.615839,8.663744,8.5908488,8.6008848
ENSG00000118369,USP35,5.222719,5.0250575,4.9927215,5.0404485,5.178864,5.276768,4.8453035,5.1013745,5.0554535,4.891409,5.013614,4.649192
ENSG00000055483,USP36,8.249707,8.2934698,8.3128122,8.4330956,8.5246978,8.3265004,8.2269746,8.0630566,8.070094,8.2657238,8.451091,8.2986374
ENSG00000135913,USP37,8.96608,8.876101333,9.046140333,9.113631667,8.592250333,8.736290667,8.508313,8.754051667,8.739288,9.158685,8.956514,8.927897
ENSG00000170185,USP38,9.386287,9.264964,9.3612025,9.468042,9.0847605,9.206664,9.4562095,9.674673,9.66498,9.756644,9.551002,9.662841
ENSG00000168883,USP39,9.599482,9.556188333,9.658951,9.7227,9.619092667,9.638157,9.676803667,9.529299667,9.695664667,9.489432333,9.725795667,9.682069
ENSG00000114316,USP4,12.11150367,12.16406767,12.09106667,12.143634,12.234705,12.10251633,12.31452533,12.24227767,12.23023767,12.24343533,12.10001867,12.15767667
ENSG00000085982,USP40,7.618632,7.5332535,7.5717185,7.9315295,7.77853,7.8456405,7.6800095,7.392876,7.4987965,7.294416,8.0981945,8.024263
ENSG00000106346,USP42,6.229371667,6.359045833,6.2756945,6.310943333,6.3746035,6.240051333,6.288812,6.175846167,6.012715667,6.140529,6.201833667,6.160513833
ENSG00000154914,USP43,4.9846695,5.0347585,5.1269235,5.059903,5.203021,5.09845,5.6687155,5.4282685,6.4207235,5.109935,4.606052,5.094918
ENSG00000136014,USP44,4.711181,4.974847,4.748811,4.950469,4.880758,4.90106,5.631348,5.009979,6.182636,5.314234,5.031473,5.367055
ENSG00000123552,USP45,6.572406,6.436127333,6.015572,6.328893333,6.546862333,6.737908,5.853379,5.852098667,5.721379667,6.431331333,6.415389333,6.345878667
ENSG00000109189,USP46,6.59619325,6.322566,6.26157775,6.49048475,6.38641825,6.399302,6.2639355,6.189758,6.26343225,6.5710045,6.722773,6.798396
ENSG00000170242,USP47,9.941910167,10.091982,10.039657,10.16846633,10.27219017,10.20078367,9.824230167,9.802799833,9.7695545,10.051265,10.08961283,9.940400333
ENSG00000090686,USP48,9.6197204,9.6892148,9.5361152,9.5966764,9.8034284,9.8588876,9.5490246,9.5564464,9.4500282,9.6421442,9.5790266,9.5675548
ENSG00000164663,USP49,3.4788405,3.8954045,3.7131365,3.61205,3.490766,3.620552,3.4672765,3.876007,3.4493555,3.755677,3.6589145,3.948024
ENSG00000111667,USP5,7.868079,7.936624,7.918083,7.671696,8.270875,8.026422,7.780926,7.61915,7.613119,7.488396,8.052222,8.026678
ENSG00000170236,USP50,5.195513,5.1914385,5.591612,5.542538,5.2654395,5.415863,6.301811,5.772581,6.393344,5.898045,5.5011425,5.450917
ENSG00000247746,USP51,4.822345,4.961195,4.926162,4.8534875,4.964735,5.0530395,5.178736,4.946935,5.567866,5.129362,4.787579,4.977523
ENSG00000145390,USP53,7.3525015,7.096041,7.168373,7.4421325,7.2884495,7.60938975,6.92687775,7.03628925,6.9923875,7.530348,7.4746965,7.0354055
ENSG00000166348,USP54,4.4890275,4.5315585,4.521747,4.809555,4.4251745,4.5414165,4.6240895,4.5493785,4.670782,4.551294,4.5292155,4.5401515
ENSG00000129204,USP6,6.170749,6.382972,5.989535,6.403408,6.383049,6.670706,6.564319,6.241143,6.503024,6.643259,6.442192,6.386884
ENSG00000148429,USP6NL,6.0164005,5.912889,6.0197935,6.1300305,6.15688575,5.89518125,5.41971575,5.52419625,5.46562375,5.5020875,5.978523,5.80948275
ENSG00000187555,USP7,10.57646,10.44628343,10.59873486,10.60640871,10.66860786,10.60642914,10.64800671,10.53198314,10.555215,10.608171,10.605662,10.63340586
ENSG00000138592,USP8,10.278589,10.226571,10.452613,10.398688,9.909351,9.940764,10.572026,10.533397,10.640917,10.845338,10.490511,10.648387
ENSG00000124486,USP9X,9.357731857,9.177373714,9.118913143,9.136849571,9.340378,9.237884429,9.284345286,9.272568,9.368635571,9.449319286,9.326936286,9.434007571
ENSG00000114374,USP9Y,2.482075,2.601275,2.658649,2.65208,2.373004,2.512275,2.44153,2.742219,2.397997,2.741259,2.659553,2.766956
ENSG00000132952,USPL1,7.5283425,7.6750175,7.641742,7.507217,7.368163,7.4702015,7.3659425,7.4492415,7.555123,7.619131,7.6558085,7.593562
ENSG00000111962,UST,5.020086667,5.104943,5.091744333,5.279567,5.084761667,5.257378333,4.916384333,4.913551,4.933842333,5.361210667,5.495919,5.246237
ENSG00000171794,UTF1,6.660596,6.895151,6.966772,6.959555,6.863166,6.365698,6.992534,6.643092,6.416552,6.726919,6.461885,6.46461
ENSG00000253797,UTP14C,10.390764,10.489818,10.353294,10.470623,10.525389,10.70494,10.187347,10.291073,10.2224,10.383665,10.366701,10.403041
ENSG00000164338,UTP15,7.5867215,7.0296715,7.612438,7.6842025,7.184159,7.321866,6.9736185,7.38087,7.4146835,7.2652345,7.3411075,7.221788
ENSG00000011260,UTP18,5.621829,5.651255,5.626747333,5.674542333,5.645729667,5.851041667,5.406782667,5.357471,5.180338333,5.331099667,5.506649667,5.358498
ENSG00000120800,UTP20,7.193565,5.757286,7.057646,7.090121,7.203038,7.1515,6.95113,7.137812,7.045038,7.248017,7.53413,7.511563
ENSG00000147679,UTP23,8.663788,8.588981,8.4054505,8.6454175,8.5110705,8.643981,7.9881565,8.1638595,8.324552,8.3060755,8.4477345,8.3218855
ENSG00000132467,UTP3,10.1725625,10.1411565,10.004941,10.0300565,10.192112,10.292757,9.519047,9.722103,9.6186655,9.652833,9.822601,9.851755
ENSG00000108651,UTP6,10.743091,10.779902,10.887007,10.955488,10.437255,10.758461,10.864033,10.788895,10.740814,10.879886,10.899531,10.63665
ENSG00000152818,UTRN,9.376448,9.319542,9.52044175,9.37599875,9.14237725,9.171372,9.19695375,9.34935875,9.44743975,9.50253975,9.468787,9.28095
ENSG00000049247,UTS2,4.442212,4.1310915,4.820439,4.377024,4.3078015,4.498031,4.531966,4.750072,5.9293015,4.7011985,4.9743885,4.5994615
ENSG00000181408,UTS2R,6.402684,6.468297,6.620298,6.626381,6.492546,6.354728,6.559664,6.635988,6.214872,6.321552,6.49456,6.331689
ENSG00000183878,UTY,3.6573635,3.684102,3.73525325,3.796985,3.60118675,3.6089465,3.64511475,3.77206625,3.34738325,3.60427825,3.7216225,3.87169775
ENSG00000198382,UVRAG,9.524691333,9.650545,9.517327,9.57047,9.873389,9.787027,9.561033,9.411657,9.477976667,9.570007333,9.500970333,9.679075
ENSG00000115652,UXS1,11.347033,11.385449,11.301774,11.403942,11.48883,11.580664,10.999575,10.936993,11.093182,11.135328,11.31508,11.338083
ENSG00000126756,UXT,11.363434,11.45594,11.610413,11.635364,11.93066,11.828933,11.300496,11.140909,11.120601,11.365372,11.504826,11.416416
ENSG00000103043,VAC14,7.634279,7.699261,7.721362,7.657251,8.003266,7.962422,7.449997,7.72985,7.354401,7.125172,7.561143,7.778755
ENSG00000139190,VAMP1,9.383682,9.592562,9.483384,9.405061,9.797509,10.002708,9.317988,9.200475,9.215521,9.04172,9.212495,9.349776
ENSG00000220205,VAMP2,11.016323,11.0235385,10.9966155,10.966605,11.2064645,11.1770085,11.098249,10.9581035,11.0375305,11.0675105,11.1200475,11.214317
ENSG00000049245,VAMP3,10.489307,10.479945,10.554815,10.459991,10.569634,10.315167,10.855826,10.942999,10.834777,10.7973125,10.7060385,10.862253
ENSG00000117533,VAMP4,8.423714667,8.501542667,8.155892,8.132647333,8.766840667,8.787716,7.849893667,7.924424,7.704151667,8.044547667,8.120865,8.185223
ENSG00000124333,VAMP7,10.430919,10.216456,10.32927,10.26703,10.0309625,10.165933,9.7851745,10.256284,10.0615725,10.2780755,10.0901045,10.044139
ENSG00000118640,VAMP8,11.706418,11.887602,11.958551,11.78498,12.11792,12.092072,11.185846,11.312095,11.287442,11.339576,11.682921,11.386325
ENSG00000173218,VANGL1,6.236304333,6.086421333,5.940531333,5.976835333,5.492779667,5.536552333,6.046971667,6.016731,5.924981333,5.981938667,5.730842667,5.773399333
ENSG00000162738,VANGL2,5.044286,5.118136,5.369889,4.863969,4.563021,4.956103,5.837339,5.624293,6.74154,4.152104,5.010122,5.063
ENSG00000101558,VAPA,10.74435417,10.63476517,10.62913933,10.65191033,10.5227535,10.57923583,10.67923117,10.8351895,10.80654533,10.9563035,10.69054567,10.77522417
ENSG00000124164,VAPB,8.3566895,8.16061,8.2297275,8.3217995,8.401048,8.380663,8.088876,8.100324,8.365623,8.689322,8.551002,8.1481875
ENSG00000137411,VARS2,7.33327,7.651149,7.624268,7.719449,8.480452,7.944677,7.544109,7.122924,7.025759,7.422749,7.576618,7.550455
ENSG00000071246,VASH1,5.8814345,5.639148,5.652452,5.422961,5.4114735,5.780563,5.488291,5.4380605,5.132563,5.4714735,5.26928,5.461104
ENSG00000143494,VASH2,5.540897,5.491345667,5.137178333,5.539266333,5.248672,5.518444,5.771048333,5.279662333,5.956302,5.512049333,5.423001667,5.214143333
ENSG00000168140,VASN,6.006037,6.116716,5.918315,5.942951,6.105087,6.233748,5.98079,5.909881,5.60049,5.699577,5.725008,5.495962
ENSG00000125753,VASP,8.672498,8.247016,8.593943,8.446129,7.468754,7.339728,8.644676,8.882632,9.180744,8.883255,8.476068,8.796978
ENSG00000108828,VAT1,9.589592,9.814135,9.673869,9.817915,10.037108,9.815757,9.284197,9.058016,9.187164,9.18596,9.514487,9.609815
ENSG00000171724,VAT1L,3.144103,4.090009,3.622816,3.383046,3.624074,3.683816,4.132826,3.730913,3.872257,3.617355,3.966109,3.673355
ENSG00000141968,VAV1,11.339107,11.472877,11.453546,11.376048,11.581402,11.394635,11.689445,11.771154,11.582416,11.552973,11.474378,11.51706
ENSG00000160293,VAV2,10.1286955,10.4410025,10.320795,10.415342,10.0257655,10.150929,10.061192,10.0714685,9.9701375,9.9696235,10.143699,10.0959585
ENSG00000134215,VAV3,6.7798175,6.92939875,6.825485,6.736644,6.711184,6.58874275,7.020869,7.3125145,7.20709925,7.3606995,7.0755705,7.21113525
